game_id,game_date,matchup,environment_risk,environment_label,drivers,load_risk,behavior_risk,matchup_risk,fatigue_home,fatigue_away,vol_home,vol_away,games_played_home,games_played_away,maturity_ok
22500063,2025-11-26 00:00:00+00:00,Indiana Pacers @ Toronto Raptors,0.183,Clean,stable conditions,0.59,0.51,0.525,71.1,47.9,10.04,5.27,18,17,True
22500064,2025-11-26 00:00:00+00:00,Minnesota Timberwolves @ Oklahoma City Thunder,0.155,Clean,volatile teams,0.299,0.731,0.369,38.4,51.5,8.24,13.7,18,17,True
22500065,2025-11-26 00:00:00+00:00,Memphis Grizzlies @ New Orleans Pelicans,0.202,Clean,fatigue load,0.653,0.573,0.554,77.4,47.9,6.56,10.63,18,18,True
22500066,2025-11-26 00:00:00+00:00,Houston Rockets @ Golden State Warriors,0.133,Clean,volatile teams,0.385,0.619,0.039,50.6,47.9,9.23,9.35,19,15,True
22500067,2025-11-26 00:00:00+00:00,San Antonio Spurs @ Portland Trail Blazers,0.166,Clean,stable conditions,0.5,0.487,0.508,84.6,29.5,7.23,7.39,18,16,True
22500068,2025-11-26 00:00:00+00:00,Phoenix Suns @ Sacramento Kings,0.183,Clean,fatigue load,0.653,0.548,0.316,71.1,54.2,7.09,9.36,18,18,True
22500069,2025-11-28 00:00:00+00:00,Cleveland Cavaliers @ Atlanta Hawks,0.107,Clean,volatile teams,0.161,0.646,0.12,41.5,34.6,10.08,9.29,19,19,True
22500070,2025-11-28 00:00:00+00:00,Philadelphia 76ers @ Brooklyn Nets,0.084,Clean,stable conditions,0.02,0.578,0.207,32.0,23.2,9.74,7.59,17,17,True
22500071,2025-11-28 00:00:00+00:00,Chicago Bulls @ Charlotte Hornets,0.116,Clean,stable conditions,0.252,0.441,0.403,50.6,34.6,4.75,8.49,18,17,True
22500072,2025-11-28 00:00:00+00:00,Orlando Magic @ Detroit Pistons,0.15,Clean,volatile teams,0.349,0.66,0.313,47.9,47.0,6.23,13.56,18,19,True
22500073,2025-11-28 00:00:00+00:00,Washington Wizards @ Indiana Pacers,0.119,Clean,volatile teams,0.239,0.627,0.15,47.9,36.0,9.44,9.37,18,17,True
22500074,2025-11-28 00:00:00+00:00,Milwaukee Bucks @ New York Knicks,0.158,Clean,stable conditions,0.457,0.583,0.319,47.9,57.8,10.92,6.57,17,19,True
22500075,2025-11-28 00:00:00+00:00,Phoenix Suns @ Oklahoma City Thunder,0.178,Clean,stable conditions,0.563,0.583,0.38,44.3,72.0,8.36,9.12,19,19,True
22500076,2025-11-28 00:00:00+00:00,San Antonio Spurs @ Denver Nuggets,0.086,Clean,stable conditions,0.112,0.522,0.122,37.2,34.0,8.69,6.98,17,17,True
22500077,2025-11-28 00:00:00+00:00,Sacramento Kings @ Utah Jazz,0.111,Clean,stable conditions,0.242,0.425,0.372,30.0,54.2,5.73,7.01,17,19,True
22500078,2025-11-28 00:00:00+00:00,Dallas Mavericks @ Los Angeles Lakers,0.115,Clean,stability mismatch,0.117,0.464,0.644,17.8,41.7,10.23,3.7,17,19,True
22500079,2025-11-28 00:00:00+00:00,Memphis Grizzlies @ LA Clippers,0.138,Clean,stable conditions,0.353,0.593,0.241,43.8,51.5,7.26,10.54,18,19,True
22500293,2025-11-29 00:00:00+00:00,Boston Celtics @ Minnesota Timberwolves,0.093,Clean,volatile teams,0.0,0.728,0.115,26.4,24.0,9.78,12.07,18,18,True
22500294,2025-11-29 00:00:00+00:00,Toronto Raptors @ Charlotte Hornets,0.22,Clean,"fatigue load, volatile teams, stability mismatch",0.67,0.616,0.712,87.0,47.0,6.77,11.7,19,19,True
22500295,2025-11-29 00:00:00+00:00,Chicago Bulls @ Indiana Pacers,0.198,Clean,fatigue load,0.784,0.595,0.158,64.2,74.2,9.3,8.54,19,18,True
22500296,2025-11-29 00:00:00+00:00,Detroit Pistons @ Miami Heat,0.222,Clean,"volatile teams, stability mismatch",0.584,0.695,0.805,38.4,94.0,14.29,6.57,19,19,True
22500297,2025-11-29 00:00:00+00:00,Brooklyn Nets @ Milwaukee Bucks,0.23,Clean,fatigue load,0.872,0.585,0.459,97.0,67.2,7.81,9.74,20,18,True
22500298,2025-11-29 00:00:00+00:00,New Orleans Pelicans @ Golden State Warriors,0.112,Clean,stable conditions,0.201,0.474,0.4,23.2,50.1,7.72,6.5,20,19,True
22500299,2025-11-29 00:00:00+00:00,Denver Nuggets @ Phoenix Suns,0.246,Clean,"fatigue load, volatile teams",0.942,0.676,0.386,100.0,74.2,9.35,10.93,20,18,True
22500300,2025-11-29 00:00:00+00:00,Dallas Mavericks @ LA Clippers,0.202,Clean,fatigue load,0.842,0.393,0.45,87.0,64.2,7.34,4.46,19,20,True
22500301,2025-11-30 00:00:00+00:00,Houston Rockets @ Utah Jazz,0.12,Clean,stable conditions,0.143,0.528,0.555,44.3,17.4,5.66,10.19,18,16,True
22500302,2025-11-30 00:00:00+00:00,Boston Celtics @ Cleveland Cavaliers,0.184,Clean,volatile teams,0.551,0.687,0.32,47.9,67.2,9.3,11.3,20,19,True
22500303,2025-11-30 00:00:00+00:00,Toronto Raptors @ New York Knicks,0.219,Clean,"fatigue load, volatile teams",0.643,0.718,0.582,44.3,97.0,9.68,11.85,18,20,True
22500304,2025-11-30 00:00:00+00:00,Atlanta Hawks @ Philadelphia 76ers,0.143,Clean,stable conditions,0.385,0.581,0.257,44.3,54.2,7.22,10.2,18,20,True
22500305,2025-11-30 00:00:00+00:00,Oklahoma City Thunder @ Portland Trail Blazers,0.123,Clean,stable conditions,0.28,0.541,0.266,36.5,51.5,7.28,8.95,19,20,True
22500306,2025-11-30 00:00:00+00:00,San Antonio Spurs @ Minnesota Timberwolves,0.135,Clean,stable conditions,0.451,0.498,0.143,57.2,47.9,7.74,7.2,19,18,True
22500307,2025-11-30 00:00:00+00:00,Memphis Grizzlies @ Sacramento Kings,0.145,Clean,stable conditions,0.421,0.573,0.224,54.2,47.9,6.98,10.2,20,20,True
22500308,2025-11-30 00:00:00+00:00,New Orleans Pelicans @ Los Angeles Lakers,0.186,Clean,stability mismatch,0.502,0.561,0.673,30.2,81.2,10.3,6.52,18,20,True
22500309,2025-12-01 00:00:00+00:00,Atlanta Hawks @ Detroit Pistons,0.193,Clean,fatigue load,0.925,0.404,0.1,78.3,74.2,5.64,6.49,20,21,True
22500310,2025-12-01 00:00:00+00:00,Cleveland Cavaliers @ Indiana Pacers,0.189,Clean,fatigue load,0.753,0.549,0.181,71.1,64.2,9.27,7.21,20,21,True
22500311,2025-12-01 00:00:00+00:00,Milwaukee Bucks @ Washington Wizards,0.172,Clean,stable conditions,0.447,0.56,0.593,20.9,74.7,9.42,7.39,18,21,True
22500312,2025-12-01 00:00:00+00:00,Charlotte Hornets @ Brooklyn Nets,0.143,Clean,stable conditions,0.421,0.53,0.274,47.9,54.2,10.0,5.91,19,20,True
22500313,2025-12-01 00:00:00+00:00,LA Clippers @ Miami Heat,0.18,Clean,volatile teams,0.484,0.72,0.357,50.6,57.8,14.3,7.31,20,20,True
22500314,2025-12-01 00:00:00+00:00,Chicago Bulls @ Orlando Magic,0.169,Clean,volatile teams,0.278,0.772,0.555,29.5,57.8,14.39,8.78,20,19,True
22500315,2025-12-01 00:00:00+00:00,Dallas Mavericks @ Denver Nuggets,0.173,Clean,volatile teams,0.52,0.672,0.25,54.2,57.8,12.63,7.53,19,21,True
22500316,2025-12-01 00:00:00+00:00,Houston Rockets @ Utah Jazz,0.163,Clean,volatile teams,0.474,0.642,0.259,57.2,50.2,7.57,11.7,19,17,True
22500317,2025-12-01 00:00:00+00:00,Phoenix Suns @ Los Angeles Lakers,0.206,Clean,"fatigue load, volatile teams",0.649,0.73,0.346,50.2,74.7,10.41,11.5,19,21,True
22500318,2025-12-02 00:00:00+00:00,Washington Wizards @ Philadelphia 76ers,0.145,Clean,stable conditions,0.415,0.583,0.225,44.3,57.2,8.03,9.46,19,19,True
22500319,2025-12-02 00:00:00+00:00,Portland Trail Blazers @ Toronto Raptors,0.143,Clean,stable conditions,0.345,0.6,0.314,54.2,40.3,10.62,7.37,21,20,True
22500320,2025-12-02 00:00:00+00:00,New York Knicks @ Boston Celtics,0.137,Clean,volatile teams,0.322,0.704,0.097,47.9,44.3,11.25,9.87,20,19,True
22500321,2025-12-02 00:00:00+00:00,Minnesota Timberwolves @ New Orleans Pelicans,0.139,Clean,stable conditions,0.493,0.474,0.147,57.8,51.5,6.43,7.78,21,20,True
22500322,2025-12-02 00:00:00+00:00,Memphis Grizzlies @ San Antonio Spurs,0.155,Clean,stable conditions,0.493,0.572,0.212,51.5,57.8,7.1,10.06,19,21,True
22500323,2025-12-02 00:00:00+00:00,Oklahoma City Thunder @ Golden State Warriors,0.114,Clean,stable conditions,0.179,0.547,0.355,23.2,47.9,7.7,8.7,21,21,True
22500324,2025-12-03 00:00:00+00:00,Portland Trail Blazers @ Cleveland Cavaliers,0.165,Clean,stable conditions,0.548,0.576,0.237,50.6,64.2,7.89,9.38,22,21,True
22500325,2025-12-03 00:00:00+00:00,Denver Nuggets @ Indiana Pacers,0.209,Clean,"fatigue load, volatile teams",0.689,0.735,0.303,71.1,57.8,9.19,12.86,21,20,True
22500326,2025-12-03 00:00:00+00:00,San Antonio Spurs @ Orlando Magic,0.211,Clean,"volatile teams, stability mismatch",0.5,0.71,0.797,26.8,94.0,14.46,6.85,21,20,True
22500327,2025-12-03 00:00:00+00:00,LA Clippers @ Atlanta Hawks,0.157,Clean,volatile teams,0.484,0.609,0.202,54.2,54.2,6.81,11.47,22,21,True
22500328,2025-12-03 00:00:00+00:00,Charlotte Hornets @ New York Knicks,0.221,Clean,fatigue load,0.911,0.511,0.375,87.0,71.1,9.47,5.87,20,21,True
22500329,2025-12-03 00:00:00+00:00,Brooklyn Nets @ Chicago Bulls,0.157,Clean,volatile teams,0.457,0.669,0.15,57.8,47.9,9.7,10.37,20,20,True
22500330,2025-12-03 00:00:00+00:00,Sacramento Kings @ Houston Rockets,0.152,Clean,volatile teams,0.416,0.633,0.234,51.5,50.1,12.05,6.93,18,21,True
22500331,2025-12-03 00:00:00+00:00,Detroit Pistons @ Milwaukee Bucks,0.192,Clean,fatigue load,0.795,0.518,0.184,74.7,64.8,8.4,7.15,22,21,True
22500332,2025-12-03 00:00:00+00:00,Miami Heat @ Dallas Mavericks,0.18,Clean,volatile teams,0.52,0.733,0.253,54.2,57.8,8.2,13.78,22,21,True
22500333,2025-12-04 00:00:00+00:00,Golden State Warriors @ Philadelphia 76ers,0.097,Clean,stable conditions,0.143,0.482,0.287,44.3,27.7,8.02,6.44,20,22,True
22500334,2025-12-04 00:00:00+00:00,Boston Celtics @ Washington Wizards,0.157,Clean,volatile teams,0.322,0.807,0.215,44.3,47.9,9.63,14.59,20,21,True
22500335,2025-12-04 00:00:00+00:00,Utah Jazz @ Brooklyn Nets,0.213,Clean,"fatigue load, volatile teams, stability mismatch",0.646,0.645,0.608,97.0,44.6,11.0,8.36,21,20,True
22500336,2025-12-04 00:00:00+00:00,Los Angeles Lakers @ Toronto Raptors,0.134,Clean,volatile teams,0.298,0.683,0.147,50.6,39.2,10.3,10.18,22,20,True
22500337,2025-12-04 00:00:00+00:00,Minnesota Timberwolves @ New Orleans Pelicans,0.117,Clean,stable conditions,0.349,0.472,0.149,50.6,44.3,6.4,7.76,22,21,True
22500338,2025-12-05 00:00:00+00:00,Los Angeles Lakers @ Boston Celtics,0.253,Clean,"fatigue load, volatile teams",1.0,0.774,0.196,97.0,90.0,13.14,10.07,22,21,True
22500339,2025-12-05 00:00:00+00:00,Miami Heat @ Orlando Magic,0.183,Clean,volatile teams,0.421,0.928,0.177,44.3,57.8,14.05,13.78,22,22,True
22500340,2025-12-05 00:00:00+00:00,Denver Nuggets @ Atlanta Hawks,0.222,Clean,"fatigue load, volatile teams",0.858,0.63,0.295,71.1,74.7,6.49,12.4,23,21,True
22500341,2025-12-05 00:00:00+00:00,San Antonio Spurs @ Cleveland Cavaliers,0.198,Clean,fatigue load,0.831,0.56,0.115,71.1,72.0,9.53,7.26,23,21,True
22500342,2025-12-05 00:00:00+00:00,Portland Trail Blazers @ Detroit Pistons,0.176,Clean,fatigue load,0.617,0.527,0.328,71.1,50.6,7.16,8.65,22,22,True
22500343,2025-12-05 00:00:00+00:00,Utah Jazz @ New York Knicks,0.234,Clean,"fatigue load, volatile teams",0.911,0.655,0.314,71.1,87.0,11.24,8.4,21,21,True
22500344,2025-12-05 00:00:00+00:00,Charlotte Hornets @ Toronto Raptors,0.248,Clean,"fatigue load, volatile teams",0.947,0.741,0.295,94.0,74.7,10.37,11.85,23,22,True
22500345,2025-12-05 00:00:00+00:00,Indiana Pacers @ Chicago Bulls,0.202,Clean,"fatigue load, volatile teams",0.822,0.666,0.022,71.1,71.1,9.71,10.27,21,22,True
22500346,2025-12-05 00:00:00+00:00,Phoenix Suns @ Houston Rockets,0.132,Clean,volatile teams,0.26,0.741,0.099,44.3,41.7,12.01,10.21,19,22,True
22500347,2025-12-05 00:00:00+00:00,LA Clippers @ Memphis Grizzlies,0.199,Clean,volatile teams,0.562,0.71,0.483,41.5,74.7,9.76,11.54,22,22,True
22500348,2025-12-05 00:00:00+00:00,Philadelphia 76ers @ Milwaukee Bucks,0.225,Clean,fatigue load,0.911,0.592,0.293,71.1,90.0,8.23,9.52,23,21,True
22500349,2025-12-05 00:00:00+00:00,Dallas Mavericks @ Oklahoma City Thunder,0.169,Clean,stable conditions,0.557,0.533,0.353,44.6,71.1,7.78,8.22,22,23,True
22500350,2025-12-06 00:00:00+00:00,New Orleans Pelicans @ Brooklyn Nets,0.212,Clean,fatigue load,0.894,0.534,0.24,71.1,78.3,9.59,6.43,22,23,True
22500351,2025-12-06 00:00:00+00:00,Atlanta Hawks @ Washington Wizards,0.202,Clean,"fatigue load, stability mismatch",0.643,0.535,0.652,44.3,100.0,9.61,6.44,21,24,True
22500352,2025-12-06 00:00:00+00:00,Golden State Warriors @ Cleveland Cavaliers,0.198,Clean,"fatigue load, stability mismatch",0.616,0.536,0.647,87.0,41.6,9.61,6.48,24,23,True
22500353,2025-12-06 00:00:00+00:00,Milwaukee Bucks @ Detroit Pistons,0.213,Clean,fatigue load,1.0,0.511,0.052,94.0,94.0,7.13,8.2,23,24,True
22500354,2025-12-06 00:00:00+00:00,Sacramento Kings @ Miami Heat,0.212,Clean,"volatile teams, stability mismatch",0.5,0.806,0.64,87.0,29.5,14.13,10.05,23,22,True
22500355,2025-12-06 00:00:00+00:00,LA Clippers @ Minnesota Timberwolves,0.247,Clean,"fatigue load, volatile teams",0.92,0.646,0.503,72.0,100.0,7.84,11.54,22,23,True
22500356,2025-12-06 00:00:00+00:00,Houston Rockets @ Dallas Mavericks,0.258,Clean,"fatigue load, volatile teams",1.0,0.795,0.232,87.0,80.0,9.83,14.02,24,20,True
22500357,2025-12-07 00:00:00+00:00,Orlando Magic @ New York Knicks,0.215,Clean,"fatigue load, volatile teams",0.626,0.851,0.328,71.1,51.5,11.48,14.05,22,23,True
22500358,2025-12-07 00:00:00+00:00,Boston Celtics @ Toronto Raptors,0.233,Clean,"fatigue load, volatile teams",0.921,0.73,0.152,77.4,74.7,9.36,12.54,24,23,True
22500359,2025-12-07 00:00:00+00:00,Denver Nuggets @ Charlotte Hornets,0.16,Clean,volatile teams,0.385,0.8,0.129,54.2,44.3,11.94,12.07,23,22,True
22500360,2025-12-07 00:00:00+00:00,Portland Trail Blazers @ Memphis Grizzlies,0.19,Clean,volatile teams,0.59,0.615,0.447,44.3,74.7,10.02,8.43,23,23,True
22500361,2025-12-07 00:00:00+00:00,Golden State Warriors @ Chicago Bulls,0.17,Clean,stable conditions,0.515,0.583,0.373,44.3,67.2,7.76,9.72,22,24,True
22500362,2025-12-07 00:00:00+00:00,Los Angeles Lakers @ Philadelphia 76ers,0.209,Clean,"fatigue load, volatile teams",0.858,0.647,0.078,74.7,71.1,9.3,10.12,22,22,True
22500363,2025-12-07 00:00:00+00:00,Oklahoma City Thunder @ Utah Jazz,0.195,Clean,fatigue load,0.698,0.575,0.343,78.3,51.5,8.53,8.71,22,23,True
22500364,2025-12-08 00:00:00+00:00,Sacramento Kings @ Indiana Pacers,0.114,Clean,volatile teams,0.178,0.675,0.129,43.8,34.0,10.23,10.03,23,23,True
22500365,2025-12-08 00:00:00+00:00,Phoenix Suns @ Minnesota Timberwolves,0.122,Clean,stable conditions,0.206,0.551,0.395,50.6,29.5,6.84,9.68,23,23,True
22500366,2025-12-08 00:00:00+00:00,San Antonio Spurs @ New Orleans Pelicans,0.132,Clean,stable conditions,0.424,0.462,0.217,57.8,44.6,6.43,7.43,24,22,True
22501201,2025-12-09 00:00:00+00:00,Miami Heat @ Orlando Magic,0.166,Clean,volatile teams,0.299,0.939,0.172,51.5,38.4,14.21,13.96,24,24,True
22501202,2025-12-09 00:00:00+00:00,New York Knicks @ Toronto Raptors,0.213,Clean,fatigue load,0.858,0.584,0.248,71.1,74.7,6.49,11.04,25,23,True
22501203,2025-12-10 00:00:00+00:00,Phoenix Suns @ Oklahoma City Thunder,0.095,Clean,volatile teams,0.004,0.746,0.116,29.5,30.4,12.63,9.76,24,24,True
22501204,2025-12-10 00:00:00+00:00,San Antonio Spurs @ Los Angeles Lakers,0.142,Clean,stable conditions,0.424,0.5,0.302,44.6,57.8,6.13,8.87,23,23,True
22501205,2025-12-11 00:00:00+00:00,LA Clippers @ Houston Rockets,0.112,Clean,volatile teams,0.0,0.855,0.185,11.4,18.9,14.23,11.41,21,24,True
22501206,2025-12-11 00:00:00+00:00,Boston Celtics @ Milwaukee Bucks,0.122,Clean,volatile teams,0.046,0.799,0.323,14.9,34.6,10.88,13.1,25,24,True
22501207,2025-12-11 00:00:00+00:00,Portland Trail Blazers @ New Orleans Pelicans,0.106,Clean,volatile teams,0.084,0.616,0.323,38.4,17.4,9.96,8.53,25,24,True
22501208,2025-12-11 00:00:00+00:00,Denver Nuggets @ Sacramento Kings,0.102,Clean,volatile teams,0.0,0.794,0.134,24.0,24.6,10.09,13.74,24,23,True
22501209,2025-12-12 00:00:00+00:00,Chicago Bulls @ Charlotte Hornets,0.09,Clean,volatile teams,0.0,0.7,0.132,14.9,16.9,11.9,9.1,24,23,True
22501210,2025-12-12 00:00:00+00:00,Atlanta Hawks @ Detroit Pistons,0.068,Clean,stable conditions,0.0,0.51,0.12,14.9,16.9,8.62,6.69,24,25,True
22501211,2025-12-12 00:00:00+00:00,Indiana Pacers @ Philadelphia 76ers,0.082,Clean,volatile teams,0.0,0.629,0.135,14.9,22.0,8.87,10.0,23,24,True
22501212,2025-12-12 00:00:00+00:00,Cleveland Cavaliers @ Washington Wizards,0.079,Clean,volatile teams,0.0,0.637,0.075,11.4,16.9,9.48,9.63,22,25,True
22501213,2025-12-12 00:00:00+00:00,Utah Jazz @ Memphis Grizzlies,0.094,Clean,volatile teams,0.0,0.69,0.209,11.4,18.9,11.82,8.87,24,23,True
22501214,2025-12-12 00:00:00+00:00,Brooklyn Nets @ Dallas Mavericks,0.081,Clean,volatile teams,0.0,0.651,0.073,14.9,18.9,10.05,9.47,25,23,True
22501215,2025-12-12 00:00:00+00:00,Minnesota Timberwolves @ Golden State Warriors,0.086,Clean,volatile teams,0.0,0.608,0.227,15.4,24.6,10.42,7.82,25,24,True
22501229,2025-12-13 00:00:00+00:00,New York Knicks @ Orlando Magic,0.111,Clean,volatile teams,0.0,0.796,0.277,14.8,24.6,14.17,9.72,25,24,True
22501230,2025-12-13 00:00:00+00:00,San Antonio Spurs @ Oklahoma City Thunder,0.114,Clean,volatile teams,0.0,0.795,0.311,17.8,29.5,14.3,9.56,25,24,True
22501216,2025-12-14 00:00:00+00:00,Washington Wizards @ Indiana Pacers,0.093,Clean,volatile teams,0.0,0.751,0.08,24.1,24.1,10.15,12.37,25,23,True
22501217,2025-12-14 00:00:00+00:00,Philadelphia 76ers @ Atlanta Hawks,0.066,Clean,stable conditions,0.008,0.501,0.09,30.4,30.4,6.61,8.43,26,24,True
22501218,2025-12-14 00:00:00+00:00,Charlotte Hornets @ Cleveland Cavaliers,0.099,Clean,volatile teams,0.004,0.769,0.135,30.4,24.1,10.75,12.33,26,25,True
22501219,2025-12-14 00:00:00+00:00,Milwaukee Bucks @ Brooklyn Nets,0.118,Clean,volatile teams,0.0,0.886,0.223,27.7,20.9,16.21,11.59,24,26,True
22501220,2025-12-14 00:00:00+00:00,Sacramento Kings @ Minnesota Timberwolves,0.09,Clean,stable conditions,0.04,0.591,0.222,34.0,24.0,7.75,9.97,25,25,True
22501221,2025-12-14 00:00:00+00:00,Golden State Warriors @ Portland Trail Blazers,0.084,Clean,volatile teams,0.0,0.631,0.156,29.5,24.1,8.41,10.53,25,26,True
22501223,2025-12-14 00:00:00+00:00,New Orleans Pelicans @ Chicago Bulls,0.083,Clean,volatile teams,0.0,0.66,0.096,24.1,29.5,9.54,10.26,24,26,True
22501228,2025-12-14 00:00:00+00:00,Los Angeles Lakers @ Phoenix Suns,0.086,Clean,stable conditions,0.0,0.594,0.256,14.3,22.0,10.72,7.09,25,24,True
22501222,2025-12-15 00:00:00+00:00,Detroit Pistons @ Boston Celtics,0.093,Clean,volatile teams,0.0,0.735,0.111,20.0,20.9,12.39,9.65,25,25,True
22501224,2025-12-15 00:00:00+00:00,Dallas Mavericks @ Utah Jazz,0.077,Clean,volatile teams,0.0,0.636,0.037,24.0,24.0,9.09,9.98,24,26,True
22501225,2025-12-15 00:00:00+00:00,Houston Rockets @ Denver Nuggets,0.108,Clean,volatile teams,0.0,0.919,0.015,20.0,20.0,13.54,14.03,24,22,True
22501226,2025-12-15 00:00:00+00:00,Memphis Grizzlies @ LA Clippers,0.079,Clean,volatile teams,0.0,0.642,0.068,20.0,17.2,10.03,9.23,25,25,True
22501227,2025-12-15 00:00:00+00:00,Toronto Raptors @ Miami Heat,0.057,Clean,stable conditions,0.0,0.453,0.057,11.4,15.4,6.88,6.72,25,26,True
62500001,2025-12-16 00:00:00+00:00,San Antonio Spurs @ New York Knicks,0.076,Clean,volatile teams,0.0,0.637,0.032,29.5,29.5,9.95,9.17,25,25,True
22500367,2025-12-17 00:00:00+00:00,Cleveland Cavaliers @ Chicago Bulls,0.088,Clean,volatile teams,0.0,0.718,0.065,17.8,20.9,11.11,10.42,25,27,True
22500368,2025-12-17 00:00:00+00:00,Memphis Grizzlies @ Minnesota Timberwolves,0.074,Clean,stable conditions,0.0,0.574,0.11,17.8,19.8,7.65,9.56,26,26,True
22500369,2025-12-18 00:00:00+00:00,LA Clippers @ Oklahoma City Thunder,0.109,Clean,volatile teams,0.0,0.79,0.254,7.0,17.2,13.67,10.04,26,26,True
22500370,2025-12-18 00:00:00+00:00,Washington Wizards @ San Antonio Spurs,0.103,Clean,volatile teams,0.0,0.734,0.267,27.7,14.3,9.67,12.35,26,24,True
22500371,2025-12-18 00:00:00+00:00,Atlanta Hawks @ Charlotte Hornets,0.091,Clean,volatile teams,0.0,0.619,0.286,11.7,9.1,12.23,6.35,26,27,True
22500372,2025-12-18 00:00:00+00:00,New York Knicks @ Indiana Pacers,0.091,Clean,volatile teams,0.0,0.668,0.199,9.1,24.1,10.15,9.88,26,26,True
22500373,2025-12-18 00:00:00+00:00,Miami Heat @ Brooklyn Nets,0.116,Clean,volatile teams,0.0,0.788,0.368,9.1,17.2,16.64,8.65,25,26,True
22500374,2025-12-18 00:00:00+00:00,Toronto Raptors @ Milwaukee Bucks,0.088,Clean,stable conditions,0.0,0.525,0.402,11.7,24.0,10.44,5.3,27,27,True
22500375,2025-12-18 00:00:00+00:00,Houston Rockets @ New Orleans Pelicans,0.107,Clean,volatile teams,0.0,0.795,0.215,20.0,17.2,9.34,14.51,27,23,True
22500376,2025-12-18 00:00:00+00:00,Detroit Pistons @ Dallas Mavericks,0.075,Clean,volatile teams,0.0,0.643,0.007,17.2,17.2,9.57,9.72,27,26,True
22500377,2025-12-18 00:00:00+00:00,Orlando Magic @ Denver Nuggets,0.106,Clean,volatile teams,0.0,0.876,0.06,10.9,11.0,12.22,14.05,25,26,True
22500378,2025-12-18 00:00:00+00:00,Golden State Warriors @ Phoenix Suns,0.09,Clean,volatile teams,0.0,0.688,0.15,9.1,20.0,10.5,10.15,26,27,True
22500379,2025-12-18 00:00:00+00:00,Los Angeles Lakers @ Utah Jazz,0.077,Clean,stable conditions,0.0,0.584,0.125,17.8,17.4,10.12,7.41,25,25,True
22500380,2025-12-18 00:00:00+00:00,Sacramento Kings @ Portland Trail Blazers,0.076,Clean,stable conditions,0.0,0.588,0.108,9.1,14.3,8.33,9.3,26,26,True
22500381,2025-12-19 00:00:00+00:00,Miami Heat @ Boston Celtics,0.115,Clean,volatile teams,0.008,0.754,0.386,9.1,30.8,12.9,9.73,26,27,True
22500382,2025-12-19 00:00:00+00:00,Philadelphia 76ers @ New York Knicks,0.179,Clean,volatile teams,0.372,0.716,0.593,67.2,9.0,11.99,9.49,27,25,True
22500383,2025-12-19 00:00:00+00:00,San Antonio Spurs @ Atlanta Hawks,0.189,Clean,fatigue load,0.614,0.554,0.479,50.2,71.2,5.98,10.64,28,27,True
22500384,2025-12-19 00:00:00+00:00,Chicago Bulls @ Cleveland Cavaliers,0.118,Clean,volatile teams,0.232,0.709,0.0,41.6,41.6,10.65,10.63,28,26,True
22500385,2025-12-19 00:00:00+00:00,Oklahoma City Thunder @ Minnesota Timberwolves,0.134,Clean,volatile teams,0.188,0.77,0.243,38.0,40.8,8.66,14.45,27,27,True
22500386,2025-12-20 00:00:00+00:00,Houston Rockets @ Denver Nuggets,0.119,Clean,volatile teams,0.0,0.964,0.105,12.6,19.8,14.19,14.73,26,24,True
22500387,2025-12-20 00:00:00+00:00,Dallas Mavericks @ Philadelphia 76ers,0.077,Clean,volatile teams,0.0,0.608,0.086,22.0,19.8,8.44,9.8,26,28,True
22500388,2025-12-20 00:00:00+00:00,Boston Celtics @ Toronto Raptors,0.113,Clean,volatile teams,0.02,0.618,0.564,16.2,32.0,5.07,13.48,28,27,True
22500389,2025-12-20 00:00:00+00:00,Indiana Pacers @ New Orleans Pelicans,0.082,Clean,volatile teams,0.0,0.643,0.102,20.5,16.2,9.06,10.23,28,27,True
22500390,2025-12-20 00:00:00+00:00,Charlotte Hornets @ Detroit Pistons,0.095,Clean,volatile teams,0.0,0.755,0.11,19.8,16.2,10.44,12.2,27,27,True
22500391,2025-12-20 00:00:00+00:00,Washington Wizards @ Memphis Grizzlies,0.101,Clean,volatile teams,0.0,0.838,0.044,14.0,16.2,12.33,12.81,27,25,True
22500392,2025-12-20 00:00:00+00:00,Phoenix Suns @ Golden State Warriors,0.088,Clean,volatile teams,0.0,0.688,0.119,24.1,16.2,10.07,10.58,28,27,True
22500393,2025-12-20 00:00:00+00:00,Orlando Magic @ Utah Jazz,0.106,Clean,volatile teams,0.0,0.805,0.175,12.6,16.2,10.16,13.98,26,27,True
22500394,2025-12-20 00:00:00+00:00,Portland Trail Blazers @ Sacramento Kings,0.071,Clean,stable conditions,0.0,0.525,0.152,24.1,16.2,8.43,7.32,27,27,True
22500395,2025-12-20 00:00:00+00:00,Los Angeles Lakers @ LA Clippers,0.09,Clean,volatile teams,0.0,0.646,0.222,19.8,16.2,11.83,7.56,27,26,True
22500396,2025-12-21 00:00:00+00:00,Chicago Bulls @ Atlanta Hawks,0.106,Clean,stable conditions,0.118,0.551,0.363,30.2,41.6,5.92,10.62,29,27,True
22500397,2025-12-21 00:00:00+00:00,Toronto Raptors @ Brooklyn Nets,0.183,Clean,"volatile teams, stability mismatch",0.302,0.609,1.0,10.9,60.2,16.88,3.27,26,29,True
22500398,2025-12-21 00:00:00+00:00,Miami Heat @ New York Knicks,0.118,Clean,volatile teams,0.145,0.693,0.223,44.3,30.2,11.01,9.79,28,28,True
